label,number,tempo,beats,chroma_freq_0,chroma_freq_1,chroma_freq_2,chroma_freq_3,chroma_freq_4,chroma_freq_5,chroma_freq_6,chroma_freq_7,chroma_freq_8,chroma_freq_9,chroma_freq_10,chroma_freq_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,rmse,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate
Instrumental,114238,135.9991776,67,0.179063559,0.221740574,0.477511376,0.186245218,0.144088432,0.284219384,0.172016114,0.23725462,0.233750433,0.386776268,0.311898232,0.140452623,-305.6080322,150.7536774,52.45978928,34.09845734,23.7845192,9.03580761,-0.07266245,3.039080381,3.089354277,0.926770091,-0.842946351,-2.099326134,-6.139766693,-8.018279076,-9.88462925,-10.27034473,-11.51251411,-8.781030655,-6.403246403,-4.15602541,0.175129995,808.4117682,533.9803229,864.0114421,39.07861328
Instrumental,114239,112.3471467,49,0.160696611,0.339824289,0.768113077,0.419782221,0.243101045,0.21391277,0.119309865,0.203511387,0.108158037,0.168447703,0.12111783,0.138253555,-314.4016113,135.6361542,69.90682983,37.41999435,20.68080902,11.05791378,3.951516628,-1.79674089,-8.576479912,-4.04863596,2.491458416,6.006982803,3.130384445,1.887891054,-1.779183269,-3.147119761,-5.668652534,-5.199759483,-3.690122128,-2.349657297,0.114440843,774.4845783,523.6913969,862.0447873,40.40087891
Electronic,114242,117.4538352,59,0.332103461,0.373991162,0.564928651,0.441396087,0.525169551,0.519721389,0.620085776,0.485171139,0.345364988,0.385402828,0.346349478,0.486214429,-45.34235382,96.77794647,17.08007813,34.73820877,12.57519722,21.69414711,0.340871751,8.50606823,-1.794677496,5.655702114,-2.123818874,6.658783436,-2.56434083,0.336536825,-3.715477228,1.888011456,-3.51734519,3.414609432,-5.373806953,2.651330233,0.286361247,2542.124399,2034.20836,4829.266977,85.84179688
Electronic,114245,129.1992188,59,0.410702348,0.336537302,0.370810568,0.401960284,0.583932102,0.51175797,0.499721736,0.612186372,0.509226024,0.568881035,0.461558998,0.543576062,-78.06712341,82.02875519,-7.123561859,21.65856552,14.14784336,14.26224327,0.467747331,11.64034081,3.303380728,8.853239059,2.833446503,5.28408289,-0.619561434,6.030096054,-0.141264945,4.214862823,-0.814488113,3.489364386,0.403949201,6.452457905,0.215508372,2548.134551,2419.897749,5182.171324,110.6953125
Hip-Hop,114265,92.28515625,45,0.454006612,0.34475854,0.475195587,0.377616048,0.345327616,0.54394418,0.35139367,0.583313823,0.346524447,0.340860933,0.426751286,0.327854306,-52.57172775,118.1141663,-3.491304636,1.889009595,-8.179497719,-0.741353631,-7.36323595,3.086790562,-9.051494598,1.645150661,-2.674874067,-0.998606801,-9.789274216,2.60187912,-9.173404694,-0.499161392,-9.10030365,-0.142088845,-7.629666805,-2.290221691,0.230451301,2317.364838,1949.912913,4143.74161,97.38769531
Hip-Hop,114266,86.1328125,41,0.354736239,0.428896874,0.550226092,0.705025375,0.71828258,0.666273355,0.59940666,0.525300324,0.391483277,0.312222064,0.384920776,0.374632865,-87.13438416,163.1855927,-6.876539707,21.05825806,-1.984602571,17.73387337,-3.943858624,4.0184412,5.386987209,3.563426018,-0.769561291,4.235283375,3.043976307,0.929392636,-4.635793686,1.327265024,-3.659120083,-1.230410933,-6.455472469,-3.464406013,0.296540171,1647.981869,1164.290357,2502.559867,35.52099609
Hip-Hop,114268,99.38401442,48,0.390931904,0.224735081,0.29605031,0.278797805,0.622754991,0.273471802,0.251169264,0.750483453,0.370096922,0.317770749,0.230380923,0.398121327,-84.75803375,107.7546234,11.64173412,27.46061707,-18.67405701,6.727604866,-12.19991112,4.286645889,-17.30034828,-6.331007957,-17.0758934,-7.830219269,-13.35819912,-3.752877474,-9.337573051,1.376578212,-1.918941855,0.139339432,-3.112532377,3.377093077,0.228878111,2266.48469,1883.613005,4288.399069,88.20410156
Hip-Hop,114272,172.265625,86,0.577694595,0.546900332,0.717848241,0.583437204,0.522574723,0.481936961,0.424535543,0.441634148,0.38527149,0.451949209,0.447077423,0.494249672,-167.0259552,158.219635,2.264600754,30.58078194,10.60648251,13.93246174,6.729181767,6.598301888,0.896203279,7.455993652,1.330439448,5.155171871,3.998939514,4.408850193,5.15139246,4.247313499,1.816730142,6.338548183,0.021929856,1.443034887,0.247947201,1422.858513,1066.267304,2242.00311,38.39550781
Hip-Hop,114274,83.35433468,41,0.373309284,0.508314788,0.44659999,0.467538267,0.41379115,0.453615278,0.687005877,0.433768868,0.443650186,0.430128127,0.498202771,0.38618356,-75.05044556,47.9187355,25.95399666,18.55777359,-10.29858208,22.10096359,-0.348532289,15.82650566,-0.454005748,10.46527863,4.309065342,10.24316311,3.207311392,4.338974953,-3.997145176,8.605556488,7.01846838,9.918201447,4.0259161,8.556956291,0.258278936,2976.408251,3246.632244,6897.22496,164.2817383
Hip-Hop,114275,143.5546875,71,0.370963752,0.238865763,0.320030928,0.290494323,0.44230175,0.337946475,0.31995067,0.41336906,0.278236061,0.238337681,0.348782599,0.719429851,-119.9644318,114.6936951,-10.81656361,39.15659332,5.981635571,23.39199829,5.545009136,7.908070087,-11.56944466,-8.356332779,-2.970523596,6.172182083,-8.896067619,-2.815074444,-6.74240303,-0.96220088,-3.716830969,-2.195153713,-8.981807709,-1.294404268,0.219833136,1927.164286,1662.156118,3423.537632,86.34472656
Electronic,114279,129.1992188,39,0.579441845,0.427706003,0.431841046,0.368034959,0.486496896,0.283907503,0.282144547,0.403548568,0.369266868,0.586139202,0.368869632,0.375339448,-24.0173893,77.9150238,8.073699951,13.38186264,-2.840658426,6.675458908,1.898804188,5.462768078,-5.033914089,3.98806119,0.019256474,5.984543324,-2.221009016,5.379689217,-2.361726761,5.50156641,-1.175412536,3.887454033,-2.040619135,7.030411243,0.21206148,2844.713571,2669.774623,6203.822569,103.402832
Electronic,114282,107.6660156,51,0.552400529,0.530188918,0.592707932,0.563052297,0.615831375,0.537010372,0.457819939,0.475093961,0.451701105,0.418735027,0.459048301,0.576712191,-118.2339783,66.4523468,1.549311757,21.21554184,-3.61239481,4.392016888,-5.659360409,4.812975407,-2.749345064,5.935650349,-3.917908192,4.929821968,-1.445373893,7.105375767,-0.709510982,3.667802811,-2.002339602,1.897836924,-1.597148538,6.416083813,0.129426613,2708.44122,2679.198536,5838.56707,104.9726563
Electronic,114283,129.1992188,59,0.346129566,0.421387017,0.398696214,0.55000478,0.439383447,0.481900305,0.49434638,0.403312802,0.452936321,0.338706821,0.44697383,0.322491646,-2.008500814,80.37815857,5.231449127,29.00270462,-0.388545752,12.18093681,-3.322113276,8.26317215,-0.512325048,7.264351845,0.206778616,5.692286968,-1.14740026,3.8963871,-2.445900679,4.088112831,-1.616058946,5.04496479,-1.871237636,5.218505859,0.289636195,2669.020159,2505.839023,5684.473734,112.9423828
Electronic,114289,129.1992188,62,0.559676826,0.526067972,0.543528736,0.493947059,0.438037694,0.459072351,0.492434561,0.57735312,0.678151786,0.71995002,0.655569196,0.580025077,-79.32265472,42.45020294,17.01880264,17.07705307,16.03329849,26.3462429,10.77876663,17.81725121,7.333815575,10.54619694,0.899810612,7.757807255,1.972955942,5.514211178,0.325993598,5.307435513,0.403179049,5.281740189,-0.885436773,4.741024017,0.293763727,3087.384487,3266.517606,7084.665681,144.7075195
Electronic,114290,123.046875,56,0.454126865,0.549257517,0.687616765,0.765253782,0.679398715,0.657270968,0.620161474,0.523403823,0.472290099,0.473807663,0.567691028,0.515000224,28.59715462,58.38064957,8.801194191,21.54848289,14.51366425,18.87896347,-0.13244015,9.450730324,-1.409096837,6.590117931,-1.752467036,7.145030499,-1.9140836,4.890005112,-0.872316062,5.458581448,-1.762084126,3.783305407,0.417944968,5.377165794,0.301118314,3008.215703,3401.582969,7140.621658,194.5761719
Electronic,114291,89.10290948,35,0.641302943,0.571821272,0.64821583,0.621577621,0.623556376,0.616446614,0.582724094,0.579446435,0.604068756,0.618436456,0.667350173,0.733737886,8.174425125,26.92865372,1.511286855,29.77243233,11.99034595,26.1693306,9.964404106,15.06426144,4.97536993,10.07481956,2.190968275,8.331092834,2.145493746,9.815665245,3.995058298,1.457166672,-2.843171597,6.691389561,-3.271021128,-0.280135006,0.30564028,2905.688661,3716.722765,7222.83253,261.128418
Electronic,114292,129.1992188,62,0.4172723,0.410272419,0.386187315,0.472930551,0.443273008,0.440018088,0.546652794,0.497726858,0.639453888,0.536242902,0.515289843,0.540309846,-20.61274719,54.52365494,7.891436577,24.79257584,8.351892471,14.62449741,3.17751503,15.18989372,4.044523239,9.955037117,-0.531970024,5.414405823,-4.595095158,2.062196255,-0.63603127,3.645467758,-3.743484735,2.553622723,-2.68839097,1.549369931,0.290548325,2908.933459,3176.856361,6718.434433,175.5307617
Electronic,114293,123.046875,61,0.609771967,0.613592923,0.640123606,0.511858284,0.458687991,0.3586573,0.431187242,0.385724574,0.389062285,0.565282345,0.51741904,0.520972013,-3.360221624,57.14177322,2.151474714,13.85671043,10.45803547,24.21139336,0.857559323,17.23905754,6.281701088,9.801328659,0.491172701,10.1659584,1.652838469,6.745051384,-2.40626359,4.559144974,-4.420115948,3.192175865,3.051564455,5.392586231,0.368736923,2887.889524,3102.677128,6667.765507,160.9428711
Electronic,114294,123.046875,61,0.680148542,0.60676378,0.521546006,0.474892497,0.398708344,0.346573234,0.411854416,0.469681233,0.503242671,0.542900562,0.572733819,0.680900455,-84.29782104,39.99563217,27.60740471,16.55298615,-2.580729723,18.59900475,-3.054905891,9.621709824,1.806446552,6.913496017,-0.712360024,9.040831566,-0.955995202,8.458558083,0.380435467,9.414672852,-2.327976942,3.357324839,-0.326166302,3.086667538,0.229677752,2869.767092,3486.847,6773.266545,215.1079102
Electronic,114295,123.046875,62,0.630978584,0.57174015,0.584974825,0.567270994,0.437724978,0.391522616,0.488375187,0.681622386,0.624501884,0.59406054,0.598611832,0.575523317,-27.21162987,82.28335571,13.49676323,27.43040276,27.4106369,17.73433495,9.641592979,18.02447128,5.850614071,11.70420074,4.788193226,3.567003012,0.403401703,4.032326698,1.611242771,6.29046917,-2.088397503,-0.343181759,-4.292583466,2.096351147,0.422723085,2784.641286,2334.634461,5563.568498,84.14257813
Electronic,114296,129.1992188,63,0.486297399,0.453191459,0.667272329,0.461462975,0.350132793,0.441803843,0.477073818,0.659460843,0.54969877,0.546841741,0.677073717,0.54113239,28.19477654,58.06545258,11.80543327,25.49158859,15.62014484,21.66613197,4.039725304,6.059859276,-4.915431499,3.975104809,-5.855868816,3.172739267,-1.079198599,3.453084946,-2.718319654,3.618576288,-4.60347414,-2.277094841,-3.344280243,-0.581530035,0.374955356,3013.825702,3198.580123,6968.785023,183.5883789
Electronic,114297,129.1992188,64,0.498401761,0.534506917,0.510867178,0.466101825,0.417084694,0.411684871,0.442978352,0.492741197,0.572305381,0.551843226,0.55313015,0.527008235,-99.83744812,58.83089066,22.9719162,19.97350121,11.24527359,15.84748077,-4.175723553,8.289475441,0.086897828,7.750984669,0.247501761,6.3065238,3.293098688,7.379256725,1.389689565,3.65311265,-2.206022978,4.02380228,-3.091391563,0.768458843,0.299818903,2772.592741,2903.810006,6043.760593,165.7075195
Electronic,114298,161.4990234,78,0.498663574,0.386178821,0.382197231,0.456550211,0.366814166,0.349306643,0.406130612,0.485937893,0.699009776,0.455496639,0.416993648,0.421490818,-4.806368828,28.73646355,-9.765303612,12.68858051,-0.673740745,4.90248394,-9.841175079,3.971798897,-4.979742527,3.344880819,-7.256440163,-0.648778319,-4.143712521,2.836684942,-3.481431246,5.121233463,3.336097956,11.596838,3.14266324,4.586749077,0.270532995,2803.039679,3601.120826,6949.069883,277.9042969
Instrumental,114371,151.9990809,75,0.104431435,0.213680252,0.298361033,0.210507423,0.386832535,0.124496162,0.040491849,0.04053827,0.237390637,0.627112746,0.272568256,0.212077543,-190.6015167,145.3269043,19.28469086,5.342586517,12.52469349,10.7807312,-5.579996586,-5.774754047,-4.366691113,-7.915347099,-5.936990738,-8.000045776,-7.668575287,0.386557162,-13.57980442,-2.07689929,-16.21769333,-8.050980568,-11.9648695,-5.398775101,0.153059408,1910.026283,1195.300068,2161.03457,55.98535156
Instrumental,114372,143.5546875,70,0.36462599,0.144510254,0.37665236,0.080577254,0.022575546,0.033504825,0.189144075,0.618970811,0.226558998,0.109905832,0.125680894,0.439757228,-193.4170532,136.8316956,0.544647276,8.699952126,20.77573395,4.495087624,-22.13669586,-1.186136365,4.803150177,-15.10660362,-22.99296951,5.224501133,1.42007184,0.125868723,-9.545290947,7.892410278,-10.97677135,-14.26362991,-5.287843704,9.525658607,0.175664917,1791.22781,1491.059214,2874.549181,130.9365234
Instrumental,114373,80.74951172,40,0.121957704,0.215167835,0.288685769,0.184898823,0.413217604,0.122864902,0.02162618,0.049481414,0.346211135,0.786004066,0.25641197,0.237838477,-124.1123352,165.8557892,-2.506199598,30.63248062,12.24871445,-4.082628727,-3.59746027,-7.606407642,-11.23526287,2.94224453,-14.38539886,-8.889274597,-16.34663582,-0.387702495,-0.047867376,2.051601887,-1.426331878,-2.063700914,-7.297582626,-6.882134438,0.278612942,1358.393575,963.3426882,1751.49209,68.82666016
Instrumental,114374,117.4538352,58,0.14542678,0.250701159,0.382743031,0.279987723,0.263933629,0.234381512,0.417002827,0.273724526,0.147719562,0.316491276,0.163709059,0.169293612,-184.9282684,168.9394989,13.46806049,17.68681908,13.00688457,-2.309804916,-0.059551228,5.384198189,0.97961235,4.496255398,-3.983277559,-6.68638134,-11.73159313,-6.715675354,-4.973915577,-4.870920658,-2.290043116,2.982352018,0.303391129,-1.435195565,0.237794667,1378.826571,889.6413735,1477.607732,52.3984375
Instrumental,114375,117.4538352,55,0.038260635,0.154366001,0.495862931,0.183195964,0.199197352,0.131080717,0.456994981,0.442629784,0.2084582,0.435186446,0.12162815,0.063000575,-132.7601929,137.8874969,30.49529457,22.28762245,11.20483494,-7.027856827,-6.895265102,-6.421691895,-6.24852562,0.508577764,-2.822035074,2.077216864,-9.58685112,-6.647521973,-8.607439995,-3.918302774,1.748002648,13.02655888,4.658557892,8.58467865,0.281962097,1866.22736,1222.605459,2144.655325,65.53955078
Electronic,114384,112.3471467,53,0.546703577,0.430727094,0.458491117,0.561684668,0.765008032,0.790565193,0.714590013,0.597807169,0.578749657,0.544796467,0.571254432,0.582918763,-89.10798645,94.04460144,4.443173885,22.11105537,2.033073425,16.38440704,6.37283802,15.32936859,10.16120338,16.64365768,11.75830173,17.17707443,9.884694099,13.05034065,5.046853065,9.580454826,3.88023901,9.381821632,4.043731213,6.410473824,0.432743996,2374.936898,1800.55929,4342.009453,34.73779297
Electronic,114385,92.28515625,44,0.631397605,0.607651174,0.642755151,0.72659862,0.826850772,0.85627228,0.774350166,0.608046293,0.498139352,0.481630832,0.489869356,0.54801333,-157.1380615,83.13226318,13.38053989,14.83276939,11.2754221,17.07938957,7.383664131,14.56159401,10.15727139,14.51427746,19.43279839,19.53441811,10.51197147,15.43599606,7.854164124,7.817974567,9.199623108,10.47294044,4.464663506,9.248348236,0.406853735,2259.564738,1713.785488,3934.538202,43.01318359
Electronic,114386,69.83741554,34,0.477747083,0.372695357,0.445797652,0.486229986,0.61970371,0.531024933,0.422377944,0.456813961,0.493521482,0.557008982,0.430140048,0.416089088,-95.90225983,133.0530853,1.870527983,43.57989883,7.029566765,23.44609642,15.09126282,17.23699188,12.25099277,8.443414688,3.423797846,16.43989372,3.295229673,-1.885068536,5.607000828,-4.424509048,-4.320466518,1.71894002,-9.934352875,-4.291769505,0.389112681,1786.046193,1262.250832,2980.83914,43.26708984
Electronic,114387,69.83741554,33,0.463798821,0.511015654,0.569154859,0.705181479,0.725966036,0.726859331,0.623430073,0.53184706,0.478638828,0.472407669,0.564150333,0.491621345,-123.3700485,116.5553207,-6.578550816,22.24391174,10.35238075,14.08213711,11.43654251,14.64499092,11.57720566,14.46084118,12.18601608,15.48771286,7.94299221,10.62169075,7.04608202,11.49410915,7.124274731,8.074198723,2.176229477,4.319439411,0.369930625,1900.296735,1490.478289,3276.802279,47.51904297
Electronic,114388,69.83741554,34,0.467948645,0.509035587,0.525205016,0.613884628,0.665277421,0.661086679,0.585858524,0.544208348,0.489599764,0.459043235,0.509244323,0.46377334,-71.0667572,116.8155212,-11.72988605,19.53327751,5.05899477,6.410777092,2.427004099,9.778427124,4.154230595,14.90587234,7.084315777,16.78659058,4.3765378,9.543820381,5.856722355,13.30188084,5.462425232,9.350476265,4.422938347,7.800692081,0.360239863,2095.505021,1804.505992,3844.342905,62.02539063
Electronic,114389,69.83741554,34,0.385702878,0.322422951,0.283430099,0.337538749,0.48803854,0.665531933,0.381280631,0.315886378,0.534029484,0.404010266,0.40030241,0.342437118,-167.5515137,116.468132,39.34056854,24.01137543,9.899965286,20.30897903,11.43736458,15.95350647,9.425326347,10.60669708,2.078122854,2.62359786,-3.015529394,0.148857489,-3.871149302,-0.634761095,-2.43927598,5.016125202,1.897615433,2.111473322,0.228715554,2169.504219,1640.596636,3758.736528,63.63183594
Electronic,114390,69.83741554,34,0.496222526,0.54008168,0.599886119,0.677934587,0.720867455,0.695393562,0.644512713,0.617547452,0.550573528,0.56144315,0.58234477,0.500591993,-118.9800262,75.62632751,10.1540947,6.111305237,6.646136284,17.35386848,25.90803909,32.95445251,8.362411499,4.084436893,14.96287441,22.6406498,10.62891579,6.32187891,4.891187191,12.31626797,3.758972168,6.765837669,-1.037703514,5.283972263,0.481707603,2420.127523,2068.596224,4449.483655,73.75195313
Electronic,114391,92.28515625,46,0.51867193,0.444015205,0.399892658,0.528532386,0.58864969,0.655987024,0.626075268,0.576667309,0.649085402,0.690788448,0.563287735,0.472595155,-100.3659439,88.73262787,13.73221111,43.44956589,20.37891579,24.14947319,10.26290798,15.95601273,6.745409966,8.927015305,3.20464468,9.573888779,6.221594334,9.040216446,1.45909667,3.596901417,-1.902892351,2.763459682,-0.203654885,6.68969059,0.383300483,2337.016214,1816.190966,4139.520618,55.6015625
Electronic,114392,112.3471467,54,0.410061568,0.372047842,0.425372988,0.560483694,0.564210713,0.503765345,0.492458224,0.589688659,0.477836728,0.462072581,0.661286533,0.59525156,-112.2298203,109.2760315,30.28516769,26.13849258,14.62657738,14.21524811,4.562850475,13.46028519,7.064638138,10.76795864,2.734532356,8.004906654,3.754950047,8.60941124,1.930687904,7.709778309,3.225716591,9.785133362,2.027872801,4.937795639,0.341978043,2222.69837,1736.665397,3850.146711,57.79931641
Electronic,114393,143.5546875,70,0.550321877,0.560633421,0.636490703,0.623663247,0.70205611,0.698068023,0.635274649,0.53507024,0.470519513,0.613309145,0.540771604,0.523727536,-121.5801849,108.1134186,-15.12623119,19.76250458,4.050706863,19.58582687,3.457531929,7.970758915,6.251740456,14.82040977,6.564053535,13.12804413,7.207343102,11.29972267,10.05110836,10.50211334,7.400843143,12.30343056,7.966516972,9.085566521,0.428837538,1836.413429,1440.689111,3151.436818,38.9765625
Rock,114395,172.265625,82,0.741000175,0.226569682,0.249110371,0.197840169,0.419796675,0.278290868,0.234657213,0.45383966,0.275020868,0.448006511,0.352186739,0.564131677,-131.3268433,102.3568344,1.363871336,16.86522293,4.485350609,-7.154988766,-12.13296986,3.587479115,-13.23665333,-3.573864222,-6.427666187,1.664626122,-1.847863197,2.416831017,3.352182865,-4.213554382,-4.51089716,-0.170269743,-1.460783005,-0.967283249,0.082584389,2552.002833,2278.303214,5139.690808,132.309082
Rock,114396,135.9991776,68,0.229198575,0.271425784,0.432182461,0.207619235,0.215812817,0.113759875,0.291026086,0.434692055,0.348954201,0.421580225,0.334184885,0.44645831,-313.0715637,213.1476593,-37.1219635,6.139728546,22.78332329,-12.18302536,-8.707007408,-0.382159978,-4.018902779,-6.565192699,-14.36058235,-7.791448116,-10.30840492,-9.524306297,-17.69947052,-13.07727432,-11.47823906,-11.00839615,-0.450766474,-10.86928844,0.053216275,997.4784964,826.3848629,1621.395153,57.15234375
Rock,114397,151.9990809,74,0.348101497,0.280415833,0.225484148,0.286102682,0.520078838,0.289218098,0.344924331,0.594471633,0.249277979,0.149428204,0.22782433,0.606383085,-146.6690979,99.63729858,21.48443222,20.4723568,6.586530685,5.437201023,-2.085611343,3.156582117,-2.433753252,5.013561726,-3.245300293,-0.600513041,-11.3087492,-0.524560273,-3.540171146,-2.275344372,-2.625140667,-1.06861794,0.672212124,6.87371397,0.085153297,2671.188526,2153.990707,5059.48544,108.4418945
Rock,114398,129.1992188,60,0.09259709,0.089075692,0.416164398,0.270348221,0.048838455,0.053899288,0.296358764,0.820348561,0.277405918,0.161880538,0.098419763,0.311231315,-300.078186,129.2447052,-65.80934906,37.82258987,-30.89524651,-1.262295961,1.600220799,2.976543188,14.63393497,-18.92427444,-5.66066885,-11.88103867,-12.9442215,-5.884406567,-3.906697035,1.2057091,-7.641442776,-15.54705048,-9.754804611,-7.656517506,0.027616655,1496.399046,1676.18362,3174.215635,132.0947266
Rock,114399,123.046875,59,0.216074109,0.526032567,0.225941762,0.303728491,0.658274889,0.304730684,0.179607794,0.191710129,0.556154072,0.322570741,0.16372484,0.219926611,-154.4959412,115.2108231,-3.448904514,16.10958862,-3.674705029,4.638391495,-2.579431295,0.181684271,-6.136788845,1.648518682,-7.865451813,0.346491218,-8.575471878,-4.736724377,-10.36126614,-1.282036424,-5.287445545,1.64592433,-5.616158009,-3.734965324,0.072657704,2266.029787,1918.471667,4061.265362,107.5732422
Rock,114400,80.74951172,36,0.187725917,0.239656165,0.613114655,0.638041079,0.473104626,0.578432202,0.454988241,0.408480018,0.264338404,0.346470475,0.340668648,0.203530192,-250.4595795,92.40687561,3.223639727,54.09452438,15.66875839,-0.982607186,9.632843018,1.692769527,7.09855938,8.230621338,1.130610704,9.875358582,6.729038239,8.596858978,-8.662556648,-2.612415791,-3.111068726,3.622090816,-2.322445869,-4.75528574,0.039874867,2416.664823,2057.751313,4303.771755,100.375
Rock,114401,95.703125,45,0.126866132,0.505852461,0.367315888,0.204131439,0.440420091,0.135127798,0.070300356,0.123630367,0.283659637,0.400932968,0.21834451,0.172818422,-288.571167,121.7351837,-1.444987774,10.36563396,5.100373745,-3.661893845,-0.848104298,0.167663142,-11.93265057,-7.124676228,-10.13641548,-3.156546831,1.694277406,-4.637433529,-5.744273186,-9.503399849,-16.34550285,-9.228154182,-10.73820305,-7.756701469,0.037558354,2123.837727,1628.487935,3338.154421,83.92626953
Rock,114402,69.83741554,29,0.18493779,0.340962112,0.128730983,0.192721248,0.35983184,0.113660701,0.14150624,0.262091756,0.534137845,0.265975505,0.131477088,0.248569116,-389.6425476,170.8314667,34.98817444,22.86491585,3.910070419,-5.871361256,1.335973024,3.736352205,7.720500946,1.777560711,-2.5359447,0.926741958,-0.815578878,-3.790594101,-1.223559499,-2.806501389,-7.534595013,-6.774560452,-10.94277191,-7.927800655,0.055437949,1065.289326,702.9352525,1107.727589,45.40771484
Rock,114403,99.38401442,45,0.96271199,0.295506746,0.053394876,0.058675967,0.183262348,0.161802635,0.097660311,0.175514296,0.110502996,0.098382786,0.078132555,0.236048773,-319.7937927,220.8671722,-16.08641434,14.63826752,18.73742867,-11.66889858,-2.872092962,-12.44349289,-8.547025681,0.201721877,-7.379794598,-2.983744621,-0.325664818,0.092764564,-0.282995999,-6.241077423,-9.243317604,-11.79882336,-9.13008976,-4.91729784,0.067302279,864.5730448,678.4157363,1108.268833,53.68359375
Rock,114404,80.74951172,40,0.245686948,0.316921473,0.161614776,0.292560905,0.472523808,0.370376378,0.644016147,0.430161059,0.527665377,0.511955142,0.350667179,0.42828986,-94.34899139,123.475296,-22.82670593,48.66563797,-6.75691843,0.08896438,-6.297344208,5.031258583,6.898655891,0.403545797,-2.186095476,-1.17765522,-11.33865833,-7.684325695,-3.993785381,-3.074138403,-13.851408,2.369527817,-10.66293716,-10.15184593,0.143514618,1999.611076,1795.66344,3888.133746,99.64697266
Rock,114405,117.4538352,59,0.249752119,0.484184563,0.095473163,0.078352749,0.266510099,0.088770628,0.159477755,0.124173321,0.467562586,0.723668635,0.273087978,0.430044532,-197.6217499,172.1937256,-17.46906281,13.46445751,-7.021538734,6.194113731,-1.043593168,-0.670600235,-1.176237345,5.87015295,-7.337703705,-5.337323666,-6.256749153,0.475355595,11.48098278,9.921888351,-3.124834776,1.287475944,-8.739267349,-3.786072254,0.09380991,1371.928598,1101.170695,1871.704045,80.64111328
Rock,114406,95.703125,48,0.21165441,0.222313404,0.393840075,0.503877759,0.325993687,0.273999244,0.350204051,0.768819511,0.405803084,0.277779073,0.317958504,0.241558671,-221.8822784,168.3587341,-45.81244659,44.18690109,3.248836517,-7.825342655,16.46983528,-6.640185356,8.113306999,2.806377888,-2.448013067,12.13537693,-1.058045506,0.28734386,-0.206473961,-2.878694773,8.988509178,10.77196121,1.84080708,1.698471189,0.059663944,1447.925924,1360.336359,2828.701818,91.44384766
Rock,114408,103.359375,52,0.673301876,0.281001449,0.221539348,0.134821177,0.366109163,0.694314539,0.332071811,0.352977514,0.168492019,0.086324103,0.123028375,0.378824115,-247.353363,127.4087067,12.99430561,10.93345642,33.57787704,-2.604277372,-12.1186552,0.131410152,-11.70315647,-7.428267002,-14.14944172,-9.000049591,-7.851538181,4.606133938,-9.156835556,-8.309741974,-9.021502495,-3.631462574,-3.213269711,7.856571674,0.052954961,2203.145277,1474.28694,2845.718708,76.21582031
Rock,114409,107.6660156,54,0.252991468,0.348658144,0.280668586,0.616431653,0.773481429,0.352258384,0.503069937,0.340990275,0.510830104,0.628446996,0.419210196,0.676724315,-65.89289856,81.1075592,-38.31794739,36.70352936,10.28149033,-9.441637039,10.35841656,2.000997782,-4.977016926,1.582267284,-9.589069366,0.429639459,-14.55478096,-0.468872637,-2.323775768,3.542739868,-4.021622658,-0.077180915,-7.839473248,-3.981372595,0.112136625,2266.884303,2543.264558,4451.24334,207.0068359
Rock,114410,103.359375,52,0.309096158,0.34360382,0.427136332,0.497524321,0.811160624,0.44146359,0.447553962,0.316339731,0.529249191,0.6608181,0.388630241,0.505738437,-108.8343124,120.2928543,-30.99333572,42.80413437,14.21808338,-7.946585655,5.553059578,6.670761585,-6.488778114,8.158136368,0.344837725,-2.857028008,-14.39905643,2.039128542,4.290061474,-0.489602178,-2.786311388,7.892932415,-8.205924988,-8.474524498,0.117139213,1993.922864,1832.698034,3567.10916,129.4375
Rock,114411,103.359375,50,0.529643416,0.496318758,0.355487227,0.426718771,0.392286271,0.499156058,0.571850598,0.517500758,0.633808911,0.438587099,0.506619215,0.394874215,-96.80825806,102.9338608,-27.99091148,33.74002838,11.00477028,-3.828081846,11.22793007,7.102625847,3.806144476,6.675705433,-3.761022806,5.35335207,-4.203624249,2.531124115,-1.286677957,1.132687449,0.157195807,1.587608099,-6.161978722,-2.816636324,0.101339325,2289.339506,2286.767979,4605.928797,140.3125
Rock,114412,123.046875,62,0.175982103,0.169846684,0.157543942,0.29137814,0.396281362,0.2025996,0.288437963,0.266689509,0.730266809,0.379233181,0.213829622,0.382587969,-144.5710907,115.3436737,-48.70991898,32.69710541,3.054636002,-23.17055321,3.531722784,-0.821291924,-0.530773342,4.47939682,-13.57566929,1.576022863,-15.27899742,-3.221423149,-6.183436871,-2.317946434,4.06616354,4.172189713,-9.735477448,0.250233561,0.083619468,1958.145868,1993.325087,3662.103985,137.7832031
