label,number,tempo,beats,chroma_freq_0,chroma_freq_1,chroma_freq_2,chroma_freq_3,chroma_freq_4,chroma_freq_5,chroma_freq_6,chroma_freq_7,chroma_freq_8,chroma_freq_9,chroma_freq_10,chroma_freq_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,rmse,spectral_bandwidth,spectral_centroid,spectral_rolloff,zero_crossing_rate
hiphop,00085,112.34714673913044,54,0.42802364,0.47592428,0.45274886,0.46661994,0.47337592,0.45321983,0.43582317,0.47877228,0.49354112,0.5155607,0.5555126,0.49035087,-114.28502,80.85199,-18.19313,50.67269,-14.911635,29.256876,-20.064274,18.564346,-17.681545,16.675499,-11.422699,16.291649,-4.4551353,10.558349,-4.0560107,9.136532,-2.8450832,0.6215655,-2.006665,0.55087966,0.10624491,2391.9939475035408,2607.8277416961105,5534.641062300609,164.4912109375
hiphop,00086,99.38401442307692,47,0.44895527,0.43472794,0.4245529,0.40116587,0.354249,0.37067577,0.47559813,0.5684673,0.662926,0.70858717,0.5001596,0.40687814,-198.93521,92.61386,-19.531054,39.532722,-0.64465284,33.590385,-6.4672832,27.532307,-2.398014,15.002975,-2.991629,14.894032,-3.387703,9.28901,0.835909,8.2868595,-0.58883893,-1.6153886,1.2544276,3.0499575,0.079070725,2198.1830899267034,2083.4322502978594,4479.430840795389,103.23828125
hiphop,00087,135.99917763157896,67,0.52847373,0.49374667,0.54566205,0.56542546,0.56896335,0.58165884,0.60607356,0.67402035,0.651813,0.6400937,0.6037658,0.5447811,-168.2582,70.93019,-3.0505633,54.821213,-12.121472,30.506746,-1.5390984,28.83274,-8.939637,18.759342,-6.6049943,14.598828,-3.5858462,14.18618,-3.9758155,6.9277663,-4.177921,5.8690643,-1.5162973,1.2854764,0.10803986,2499.721421215284,2473.157340416125,5509.635567720417,113.4931640625
hiphop,00088,117.45383522727273,56,0.46500424,0.47268316,0.48842627,0.4076025,0.46011087,0.46318674,0.384703,0.41193888,0.4281149,0.51926804,0.52205724,0.49718398,-89.8741,79.76212,-25.731054,47.734352,-10.015048,31.55027,-22.202997,26.636087,-10.967958,18.826704,-15.545072,14.4183445,-10.031945,8.894849,-8.936964,7.2280006,-5.0026875,3.1426501,-4.724304,-1.5816004,0.118561946,2389.286158429103,2694.8775197799505,5599.98176025957,193.80224609375
hiphop,00089,123.046875,62,0.4957331,0.63251716,0.5229516,0.47356498,0.511949,0.546228,0.47721675,0.4686803,0.54295,0.45937872,0.41959655,0.43009904,-103.10894,74.08576,-22.439337,51.579613,-7.073058,32.65555,-14.975664,19.621967,-7.05465,22.25326,-7.3104334,17.612127,-0.029118042,14.706664,-4.2308645,10.655445,-6.3222384,1.039781,-1.8156147,5.5581427,0.120750904,2396.672280982218,2669.9796757485356,5526.430800010876,152.02099609375
hiphop,00090,151.99908088235293,72,0.50865394,0.43644777,0.42324072,0.4749195,0.56913227,0.5229198,0.45899934,0.45672357,0.46745086,0.49268183,0.49834645,0.48140183,-109.48845,97.372986,-20.622847,37.36312,-3.1089725,28.598396,-14.16002,23.839703,-8.729605,19.891531,-11.281407,17.932617,-3.4677637,8.230629,-8.941114,9.266077,-4.9823914,1.8441545,-2.2397442,0.6702805,0.109222814,2327.284514366882,2272.772901637457,4964.435848227233,135.0400390625
hiphop,00091,103.359375,50,0.48950768,0.50597924,0.50148374,0.5254904,0.608644,0.62978387,0.5485617,0.5046511,0.51360184,0.5378814,0.56179583,0.47731334,-105.50632,76.67886,-24.78767,55.213455,-8.263179,28.902855,-15.746757,26.300936,-8.48373,20.452776,-8.148474,13.913886,-6.56067,9.870583,-4.8570256,5.8769054,-1.9445459,3.9613707,-3.6129549,-2.29088,0.11360259,2350.814868969155,2628.9524146517033,5411.512108468677,179.146484375
hiphop,00092,112.34714673913044,55,0.4249953,0.40249622,0.38793048,0.43812144,0.4809237,0.41474706,0.39771566,0.46287146,0.5683798,0.6985461,0.58656114,0.47220686,-145.0224,84.06948,10.870802,43.61787,6.2947288,36.134087,-14.657153,26.806265,-10.331995,24.70381,-8.714691,18.791416,-4.398911,9.877569,-8.130709,8.8187065,-7.877115,2.8769755,-4.3436155,-1.1208903,0.12263145,2663.9389944156296,2329.9470606590817,5835.606295769287,93.86181640625
hiphop,00093,117.45383522727273,58,0.44696224,0.4271766,0.4258683,0.46740207,0.5647144,0.6242132,0.49735448,0.46976632,0.46215957,0.4474203,0.44295305,0.4429357,-191.62212,41.312496,5.0099,65.468506,-4.3196907,42.643368,-12.261321,23.816195,-4.266441,16.034416,-5.092077,16.43678,-9.366231,6.6732497,-2.7291791,-0.44477966,-7.419269,4.570115,-6.9779077,2.4725888,0.06725071,2603.788010919172,3185.47779595642,6278.377580753336,196.7060546875
hiphop,00094,151.99908088235293,73,0.530628,0.4307255,0.35296956,0.3430716,0.35178375,0.3407,0.3639111,0.43113577,0.53670114,0.61532,0.603926,0.60712326,-169.89024,98.03752,-11.32262,38.256397,5.076866,25.408718,-11.839295,25.134598,-5.5407915,19.21935,-2.9138448,18.212898,6.0938478,13.965517,-0.29499325,12.498983,0.41666088,1.6524763,1.5151688,2.803615,0.11076953,2249.504858365244,1929.7340813658566,4412.291545823666,70.05712890625
hiphop,00095,112.34714673913044,53,0.5778962,0.5126235,0.5177257,0.5244631,0.5509216,0.55582154,0.5712902,0.608582,0.6382361,0.6059973,0.53386295,0.5519436,-92.6046,77.3936,-32.74526,54.568737,-13.190123,33.6467,-12.060784,28.014591,-11.94249,18.825663,-6.647936,13.038724,-7.0030413,7.0700226,-4.5258365,6.48873,-2.9695382,3.7009518,-5.4056005,-4.2110853,0.10346776,2295.7029951689838,2735.7751414418676,5419.955522223027,203.72021484375
hiphop,00096,107.666015625,53,0.37707362,0.37523544,0.4154899,0.48962894,0.5747668,0.5030574,0.36732906,0.34515566,0.40681025,0.42073038,0.40581238,0.41648304,-128.1582,124.53764,-37.171375,43.883537,-12.751361,18.993832,-9.269933,19.77155,-6.8736367,13.463644,-5.9664745,12.313366,-4.6376433,5.8248186,-2.8618047,3.6819634,-1.8732855,-0.1491319,-2.053678,-3.2245183,0.1108286,1812.0434982103197,1752.6267888161815,3490.710420896172,107.470703125
hiphop,00097,151.99908088235293,75,0.4764059,0.4853645,0.49342865,0.5829391,0.5245282,0.432256,0.40989718,0.4072086,0.4406759,0.44465262,0.49666682,0.4945631,-111.16287,80.6155,-0.8804293,50.620407,-13.462736,35.314022,-14.834364,21.186935,-13.571441,19.616308,-11.75593,16.965014,-9.355466,8.697415,-9.881429,5.8147416,-9.132331,0.87152594,-5.9876842,-0.3132008,0.11849735,2526.3310569502164,2582.20395396858,5731.928835556844,149.99462890625
hiphop,00098,107.666015625,52,0.50334114,0.5879733,0.62465906,0.5384092,0.49173924,0.45869276,0.43990988,0.46696857,0.58309823,0.60849524,0.5563489,0.5401219,-129.8209,71.99824,-23.265764,63.211235,-6.867464,34.38985,-12.197354,30.476763,-7.5884557,20.586693,-6.206893,14.665266,-2.9439778,9.039396,-4.735542,5.3772106,-2.4183736,1.619183,-5.9742274,-0.82437867,0.119110934,2341.4758584478855,2538.747388207359,5353.807120975928,130.212890625
hiphop,00099,107.666015625,44,0.3765807,0.45190448,0.596718,0.47157177,0.4081504,0.3758465,0.4196982,0.4166946,0.4458645,0.48040676,0.37324098,0.35303113,-138.86055,100.21756,-31.45504,32.470905,-2.7582245,13.106353,-14.511356,13.958231,-15.179476,8.195607,-4.926458,3.518245,-7.986111,0.80056375,-2.9776206,-0.73127365,-7.727912,-1.2295,-6.5214067,-5.3952765,0.15369104,1916.8137114980457,1962.680819465492,3797.7542461209396,131.2587890625
jazz,00000,123.046875,62,0.4412824,0.30551946,0.32527083,0.40079492,0.45663086,0.3333424,0.21851394,0.36190552,0.38750455,0.32186,0.2843467,0.29716596,-252.07318,137.9032,-11.130971,8.365116,0.7300727,1.5904326,-3.7294295,-4.1325154,-5.49907,-2.634167,-3.5379992,-3.14769,-1.8493626,-1.0018798,-2.5804286,-1.9574202,-1.5034337,0.22194876,-1.9914855,-3.353826,0.046746552,1754.2160817708136,1503.8694855583212,2799.2830988979117,101.392578125
jazz,00001,135.99917763157896,62,0.35413593,0.32340032,0.32719347,0.29780152,0.36565396,0.55558133,0.37319487,0.2770977,0.23290099,0.25722125,0.23891217,0.3328134,-345.72153,146.97284,-0.52352834,22.641022,5.810401,10.366902,-0.14916508,-1.7146829,-6.115183,-0.51925814,1.0352267,1.2212329,-1.9301192,-5.546114,-4.4051127,-2.5890949,-5.185927,-5.4207325,-3.11302,-0.79819125,0.02279501,1691.4367181057296,1266.5828637839497,2410.8277783316416,76.6669921875
jazz,00002,151.99908088235293,74,0.3990885,0.32714832,0.229302,0.18734817,0.12933135,0.23960657,0.2067095,0.1889701,0.24326086,0.31145474,0.44209808,0.30842775,-256.959,175.35876,-44.822285,25.65062,-4.255735,-0.22276369,-11.312749,-9.189112,-4.0953593,-8.30826,-22.548216,-7.6085863,-7.651291,-11.743057,-8.1697035,-7.4975076,-12.292102,-6.7653456,-3.496989,-8.645326,0.08084715,1050.3234233709225,1064.668667042078,1895.729578288138,74.8095703125
jazz,00003,92.28515625,38,0.22571315,0.3234565,0.4927448,0.23904032,0.27260798,0.35261485,0.4410475,0.21417609,0.28278035,0.22269319,0.36964142,0.39453197,-297.3196,193.0974,10.208952,-1.628381,3.3884053,9.986559,-7.2446437,4.684893,-5.383338,-2.8617845,-10.222763,0.36989966,-4.9645658,3.2373304,-4.4731593,-1.8917698,-2.2716458,3.8829055,0.34347856,-2.2217753,0.05946718,1058.892383056211,813.0633336735076,1416.5533574717228,57.732421875
jazz,00004,64.599609375,28,0.08942899,0.07806586,0.18294798,0.27262047,0.13289157,0.100853436,0.29444078,0.1961203,0.13540258,0.21239926,0.15583642,0.21226285,-270.26434,137.61295,5.6676173,42.459003,-7.94635,9.919731,-6.7854657,8.242964,-6.1824007,5.477772,-5.427683,-5.1852136,-6.988831,-3.238631,-2.009715,4.402397,1.9815922,4.976831,6.57783,-2.4256,0.10877613,1421.9980442568956,1039.2631062071569,1837.4583658098898,61.7412109375
jazz,00005,107.666015625,49,0.30306414,0.16452102,0.16617216,0.2574108,0.18285958,0.22491753,0.17248844,0.22813752,0.40396965,0.28504556,0.29324412,0.29644543,-246.2349,120.19255,-0.9656111,30.68992,0.18072449,23.157375,0.4472777,9.164931,-0.55582756,5.710789,-3.751721,4.2219925,-0.27857482,7.450376,0.7110057,7.0829124,0.8887731,0.97915155,1.7293111,-1.3561823,0.10756513,1546.2374387559742,1268.3253083918864,2486.6269848462875,74.83251953125
jazz,00006,135.99917763157896,65,0.2225837,0.19596219,0.29485238,0.35001424,0.2494145,0.3462359,0.37190756,0.20999408,0.20924346,0.21521862,0.31078666,0.3223125,-234.35919,142.73465,-14.274724,51.95101,-8.182988,12.759843,-4.2694197,12.074121,-13.695992,-1.5666171,-3.9689167,4.9192405,-3.9426222,2.1876757,-6.6727314,-9.767032,-4.4747167,-5.543734,-1.1649926,-1.0990268,0.09862466,1459.0661503442977,1219.493013442417,2416.148627827726,62.115234375
jazz,00007,61.5234375,28,0.2401534,0.25843585,0.16555217,0.26005042,0.1729845,0.27949804,0.109957054,0.11424892,0.11192476,0.15224788,0.33511937,0.16660321,-291.9438,137.73483,2.6662524,35.632282,-12.302241,15.55895,-6.7780747,-2.8267107,-3.7635381,-3.4631279,-1.717849,10.413821,8.311742,5.20979,0.31522575,0.38701066,-1.4656295,-0.7603496,-6.34101,-5.5111513,0.09382713,1355.3964617790457,1169.7404087068358,1958.1725366154292,83.82080078125
jazz,00008,107.666015625,53,0.38642737,0.3636942,0.35381213,0.36930797,0.30176297,0.35078132,0.33853677,0.37536758,0.3023401,0.3184006,0.45987895,0.3678129,-189.94781,134.41724,-25.64155,45.71974,8.195152,21.436255,-4.572856,14.384241,-12.655513,10.276115,-7.92992,-1.1402013,-5.0447836,2.4142563,-5.010564,-2.1567466,-4.238583,1.8449762,-0.4410173,-4.770748,0.11854953,1636.8297315928444,1304.588617653187,2723.9835026645883,59.8232421875
jazz,00009,107.666015625,53,0.202198,0.36758888,0.26165232,0.19795567,0.24204966,0.20383891,0.32737738,0.27872744,0.3483864,0.2582389,0.25903693,0.25925556,-296.6901,172.3659,16.885542,18.925909,1.3705646,14.395843,1.0138992,9.51599,-7.3999524,3.5145721,-7.649577,-0.10913218,-7.9321074,-3.1882656,-8.081091,-4.0665126,-0.8356148,-3.8711228,-2.8217669,-6.9242964,0.08535754,1211.1480392155581,749.3539040730335,1133.5491136165892,40.970703125
jazz,00010,112.34714673913044,47,0.26473677,0.26413852,0.4389588,0.38021347,0.3580605,0.24598825,0.2550418,0.4180272,0.33456537,0.36399767,0.32591084,0.30591202,-318.74493,162.66498,-16.497026,39.138977,31.440582,15.266574,-0.6841129,5.8097835,-8.635686,-4.0049634,1.3578959,0.054414235,-3.111395,-1.5464633,-1.5885949,-4.8758407,-4.2414317,-1.2747114,-0.74571556,-4.4252543,0.06417054,1037.6953563623026,829.4674018361063,1554.1710094620069,42.7470703125
jazz,00011,99.38401442307692,47,0.33657482,0.1964726,0.36965117,0.30694404,0.20812899,0.3685526,0.2637847,0.35183725,0.2619248,0.38476178,0.3334747,0.22380204,-192.50058,113.18049,-6.334553,39.571102,-9.164303,17.202394,-19.082422,12.191114,-15.467873,9.675313,-10.940625,12.932248,-7.265087,8.483801,-4.1602716,0.9682303,-7.1390705,1.171694,-1.1813016,-1.2992201,0.071207434,2108.2281837110236,1825.673656909468,4010.8713384570765,99.4169921875
jazz,00012,112.34714673913044,55,0.44141376,0.3100372,0.33086595,0.35314375,0.28799042,0.36856765,0.34370264,0.38347468,0.415825,0.37134033,0.43774238,0.32121888,-253.17459,122.69451,-5.663682,40.562668,-5.8248005,18.397047,-16.65726,14.585358,-15.156009,8.203471,-13.888677,8.284745,-7.3011127,5.413024,-6.312316,2.783661,-4.2295856,0.53727645,-1.4940404,-2.5415952,0.037551645,2040.694126981471,1650.8523538026805,3658.429592336137,82.3505859375
jazz,00013,99.38401442307692,47,0.315016,0.2577985,0.2511271,0.24356537,0.26223898,0.289993,0.30808794,0.3874975,0.36962447,0.4524707,0.38670927,0.24776623,-217.62346,112.636284,12.684657,39.51864,-9.821474,17.374678,-12.360324,20.702042,-18.302612,16.349874,-10.017829,9.043352,-6.8748965,7.3108015,-4.776978,8.562779,-2.7829149,1.273962,-0.3478265,0.35969174,0.055482402,2312.8859350767757,1789.9827260904644,4397.319891060035,78.97119140625
jazz,00014,129.19921875,60,0.2681511,0.10611578,0.26332954,0.1820105,0.29161713,0.23055974,0.14037572,0.21382482,0.12744471,0.18793902,0.17042568,0.20225632,-358.27698,137.9811,-10.983363,20.825016,1.9816148,-3.4276004,-11.525945,-3.2584684,-11.018877,-8.4271755,-7.464492,-0.9940947,-6.710112,2.404602,-2.6349256,-0.30082658,-1.4245094,-1.7008388,0.9045677,4.4205146,0.03932671,1278.0509345640637,1171.5565678358992,2018.525458599188,83.939453125
jazz,00015,117.45383522727273,58,0.3385831,0.3027755,0.30852044,0.38272125,0.31466123,0.33602503,0.33732843,0.37126383,0.40041894,0.36960372,0.30847272,0.22272299,-199.97598,117.2346,-12.375935,39.111374,-6.351595,16.52919,-17.303377,13.625559,-17.66364,14.037739,-10.203921,12.183079,-6.708656,7.7487645,-8.08097,2.630415,-6.649532,4.8669558,0.698277,0.46344236,0.06239524,2061.905524535424,1782.2239999032217,3811.943178110499,95.1083984375
jazz,00016,73.828125,35,0.29633433,0.19811733,0.23019196,0.26479208,0.19793074,0.2680136,0.27930367,0.201307,0.23099427,0.21297897,0.23153202,0.3829265,-259.87674,123.187164,-6.3908424,37.570335,-2.9776561,13.057896,-14.083035,5.310006,-11.961549,3.5246274,-9.633516,5.3332872,-7.8434987,3.2578952,-0.55310374,2.8877919,-0.027695516,2.098475,1.1097094,2.9358056,0.060560357,1738.8589018270422,1465.8574464982278,2822.406728085122,90.3095703125
jazz,00017,215.33203125,105,0.23030281,0.24192412,0.26783323,0.39292437,0.2616968,0.29654166,0.2854754,0.27337795,0.37829676,0.58458894,0.59785545,0.33405676,-233.11151,105.91509,-2.662992,37.432346,-8.161619,15.7329855,-15.06936,8.364774,-16.37989,8.640556,-9.369956,7.103403,-5.9885592,1.990524,-5.7308297,-0.9403243,-6.907964,-3.767108,-1.6249467,-2.4347813,0.049862217,2187.12031405705,1934.1648175694993,4326.8581877175175,108.7978515625
jazz,00018,103.359375,51,0.36395657,0.23057392,0.33927175,0.23278606,0.30695528,0.3816883,0.4104012,0.53487206,0.4030393,0.37163994,0.2957037,0.37079456,-192.07294,105.57014,-26.020508,40.166473,-6.6616087,26.503607,-10.378772,18.473545,-14.0029125,14.932205,-12.696288,9.580199,-5.197941,7.8339615,-3.8534808,12.366529,-1.1102145,-0.7842484,-2.9842067,0.35045522,0.052263584,2127.165109348558,1993.3527659883678,4248.1945489232885,113.40673828125
jazz,00019,184.5703125,89,0.33227307,0.29723865,0.26129803,0.30297375,0.3283294,0.26582232,0.25543925,0.16959682,0.19932203,0.1887422,0.17576618,0.20176631,-267.2788,129.04967,-14.720131,41.267487,-1.0147073,22.958132,-8.130001,11.183092,-9.078563,11.321143,-5.5047398,13.569756,-1.1838813,1.8789871,-2.7082243,3.2862349,-1.5979514,0.25822115,-0.6132103,4.519881,0.05021159,1714.9929557825174,1352.8036058269497,2712.967095961427,71.69775390625
jazz,00020,107.666015625,52,0.25560203,0.24398185,0.23464456,0.2354851,0.29748753,0.28754258,0.30893075,0.3309506,0.3629494,0.38697556,0.2757861,0.24978352,-376.73203,119.15052,-2.952156,48.510258,13.165588,21.252401,0.019277668,8.011803,-0.39833167,2.379533,-0.028779067,0.90335244,1.6668227,-0.14485829,1.3359946,-0.19391572,1.979718,2.7104316,1.7635124,0.4612431,0.027119724,1678.1946156250294,1171.2244477003794,2579.629438714472,42.62158203125
jazz,00021,123.046875,54,0.32452556,0.35746247,0.39682057,0.39624983,0.4444175,0.5544983,0.49042216,0.39791244,0.45826668,0.515207,0.50257313,0.35412547,-174.67982,75.89473,-12.799035,52.615902,-29.401138,22.759752,-22.362709,18.626198,-24.711548,21.167017,-13.805634,13.012531,-7.8625774,8.019112,-5.967343,9.531877,-6.002379,2.3475432,-3.3523064,2.5089352,0.047976967,2420.4212119217423,2915.0177020585525,5864.933419282917,234.51416015625
jazz,00022,129.19921875,64,0.11765225,0.13388394,0.22045176,0.18839261,0.16815886,0.19354534,0.13057953,0.20385128,0.36412856,0.2874528,0.22442971,0.18568401,-298.75735,112.05682,6.487097,28.405064,-6.753927,16.659887,-11.799572,12.752351,-8.345207,13.8840885,-4.242344,2.323411,-4.319738,1.4156035,0.70729816,13.45715,9.403632,6.9191494,7.8830786,-1.7756028,0.05050651,1920.3765068791472,1451.871047146894,3047.5644282011312,66.23291015625
jazz,00023,86.1328125,42,0.19735877,0.3852343,0.2223642,0.35717067,0.25635147,0.31255838,0.17781125,0.1622806,0.18685792,0.1430434,0.10503835,0.14762177,-188.08232,98.61334,-11.285426,47.21877,-20.336428,18.78945,-15.790519,13.69087,-15.469746,17.422108,1.0043634,18.286823,4.6396756,9.82838,-5.4989514,2.1299949,-6.247223,-3.4184456,-2.994195,2.2174096,0.08780123,2100.235633603961,1988.6622724729357,4316.990884661398,103.6181640625
jazz,00024,103.359375,50,0.359185,0.31127977,0.35497463,0.42431363,0.35257742,0.30560967,0.29075092,0.335561,0.34497145,0.35968262,0.34891823,0.4000354,-202.58476,105.84423,-20.556301,43.882862,-14.273112,25.290838,-15.587921,15.316717,-13.287265,12.272203,-8.763045,10.158108,-1.8582662,6.188662,0.2318893,8.043013,-3.1580389,-0.46436056,-3.5853348,0.71371347,0.058865163,2084.5436699007896,2034.4791911403092,4342.462682170823,120.537109375
jazz,00025,103.359375,45,0.23215576,0.22534359,0.21082404,0.3081437,0.21903251,0.24342014,0.477852,0.31977707,0.28582883,0.25891098,0.2469212,0.19075534,-237.6387,108.31951,2.0313573,41.76509,-10.455888,16.944996,-8.590912,12.800404,-9.111098,15.943171,-6.525602,7.172116,-8.255852,-0.19890787,-8.692444,-2.247981,-4.7303596,-3.5107074,1.4599243,2.4120092,0.069378085,2065.790269524301,1697.83624497918,3805.639761727813,82.23291015625
jazz,00026,151.99908088235293,70,0.1637996,0.21890585,0.11642737,0.13587956,0.359885,0.30889338,0.13352285,0.14442542,0.22764003,0.2876351,0.19689399,0.12790239,-414.03528,104.86469,-7.839936,37.85241,0.17604107,23.409214,-7.302677,5.7580423,-1.056865,8.495794,-5.505836,0.86688286,-1.4607385,7.724599,1.2388458,6.025237,5.2387533,2.4250412,7.6201987,9.826225,0.031966027,1638.6647337098416,1367.327324534305,2631.2808149651974,75.783203125
jazz,00027,143.5546875,68,0.2764481,0.29522687,0.31044322,0.3142661,0.28651956,0.34273165,0.40043604,0.47839507,0.40041763,0.30265933,0.2735524,0.22069362,-262.06067,108.98975,-6.337937,55.1664,-10.65916,18.519104,-4.2446284,18.544847,-19.70284,17.573423,-10.9770355,11.927486,-3.4323988,7.1830983,-8.858801,4.971934,-4.0341587,-0.0965941,-0.80987155,-0.6107646,0.040617816,2113.3998586358803,1769.392504975859,3966.3394087151974,81.04638671875
jazz,00028,99.38401442307692,49,0.22306956,0.21884483,0.23004226,0.2769925,0.27284342,0.29343122,0.23963663,0.30228937,0.3241287,0.30353615,0.34006384,0.2930284,-233.76523,108.45362,-10.682671,38.70038,-10.768121,14.159407,-16.256104,10.375397,-20.814,10.08061,-12.013499,7.7676673,-12.031628,3.3717198,-6.3556767,3.9894426,-1.2760606,-3.8266778,-6.2269936,-4.9469852,0.048762057,2096.24944688702,1854.0264978659407,4031.2887452871228,96.85205078125
jazz,00029,112.34714673913044,52,0.31057313,0.39753798,0.368561,0.39581853,0.31154254,0.28690875,0.29531455,0.26058286,0.2762656,0.242278,0.2403809,0.26409057,-232.92876,93.82224,-16.178242,49.58609,-13.944542,13.493357,-11.825131,13.29322,-25.817183,17.37532,-13.314112,9.283911,-5.4866004,1.9240535,-14.40289,2.590804,-11.479519,-1.2363385,-5.20457,-3.8738165,0.03634267,2259.222828724251,2235.343538894181,4683.929655778712,128.490234375
jazz,00030,215.33203125,102,0.21464944,0.25518063,0.263179,0.21950917,0.30189344,0.2172993,0.1485162,0.12659818,0.22527938,0.34886283,0.28885326,0.21228892,-318.99994,115.66469,-23.019875,52.594223,-12.798248,14.616499,-8.204509,0.29820862,-23.839804,10.854394,-9.563089,7.470179,-4.249437,2.9763358,-4.4016685,-1.0432358,-5.383596,-5.5161657,-6.978023,-1.7301304,0.029597947,1763.0968791367047,1687.8695513922864,3354.658214454031,109.45166015625
jazz,00031,112.34714673913044,54,0.23498875,0.22106577,0.26767212,0.31429878,0.29019848,0.3153173,0.31188616,0.34225067,0.32959503,0.40040442,0.4289354,0.27596754,-237.50237,115.93069,-15.409919,47.103558,-13.505923,18.193521,-13.942015,15.340446,-17.527187,13.400241,-6.2344465,8.629509,-7.2383695,4.782372,-4.396645,4.5066137,-4.261119,2.3123896,-9.928867,-4.3275776,0.04359787,1990.4920283168055,1752.7591105362628,3734.0705889283645,93.58251953125
jazz,00032,129.19921875,62,0.24576336,0.24279267,0.3060458,0.22923502,0.27111852,0.2643017,0.3550824,0.37658903,0.30827922,0.2981578,0.22264485,0.24848458,-305.4449,121.933464,2.6064076,36.94224,-8.558879,17.92036,-9.269381,10.571828,-9.929619,2.3252542,-12.683234,0.31159124,-8.6223955,2.5943217,-6.97348,-2.9153855,-4.6434064,-3.2410364,-4.445279,-3.9558794,0.040531676,1909.544917486724,1521.904428660079,3251.2721935723607,79.36572265625
jazz,00033,95.703125,46,0.24660866,0.27676907,0.25857878,0.28687266,0.24068111,0.22641069,0.23002304,0.23032987,0.3112877,0.3681849,0.35658744,0.25533444,-261.82053,139.55002,-17.106533,49.890312,-5.8597913,19.839077,1.8652283,5.707028,-7.8273163,-0.43314874,-1.2523296,-2.1962442,4.4686294,-0.32529655,0.102883846,-0.2827746,1.9868649,-2.635558,-1.1535777,-5.372205,0.069794305,1498.232421706662,1169.1448171797708,2443.177544047274,54.73681640625
jazz,00034,95.703125,45,0.25820884,0.16883738,0.22407825,0.412976,0.35315493,0.46534276,0.28737268,0.32707518,0.4419031,0.28527895,0.29312253,0.22304599,-146.3341,118.20205,-34.68313,58.77828,-14.961312,34.305923,-6.5831194,13.893941,-14.636039,9.191147,-11.325637,1.0963258,-5.4980288,-0.16466974,-2.1979206,-2.7256818,1.1339812,-5.59352,-2.7634683,-7.144936,0.13007262,1779.5990078009334,1759.486745071951,3574.1037036869197,102.5986328125
jazz,00035,71.77734375,35,0.40269315,0.23674102,0.32319358,0.20806088,0.27413592,0.20399252,0.18805638,0.2358489,0.19374627,0.30060104,0.25748503,0.3506499,-261.89267,182.53813,-16.891697,49.8501,-1.2053025,6.324243,6.012869,-8.899389,-10.305132,-3.2101238,-5.358581,-3.550688,-2.8933372,-7.469996,-0.5404846,1.1253022,-1.9743423,-5.219293,-1.86661,-3.5034802,0.091491655,1104.4207355264393,844.084418057831,1608.4869738797854,48.779296875
jazz,00036,123.046875,59,0.30893207,0.32382464,0.4480883,0.24313529,0.27466217,0.39724848,0.20398973,0.30574718,0.24802093,0.37955362,0.49045065,0.24506706,-196.91139,152.82869,-36.86233,41.793427,-8.679532,4.397471,-11.549313,1.4114859,-14.72529,0.46644214,-10.1624155,-6.9264994,-6.24396,-3.7160583,-4.5620437,-6.402776,-2.8897488,-4.8581123,-5.8867807,-9.120354,0.08055911,1412.0255215945156,1481.568587058447,2657.35214481221,128.6572265625
jazz,00037,95.703125,48,0.24354708,0.26896846,0.2703824,0.28402302,0.25435403,0.41889727,0.28912854,0.32446465,0.27385846,0.2496999,0.29892042,0.24205816,-198.48672,140.7171,-18.420883,30.511253,-6.6897907,15.721617,-0.7275954,7.293123,-6.586989,6.065773,-5.1217856,3.455959,-2.8346827,7.181352,-0.30970606,-2.029562,3.1291795,0.8605504,1.5229845,-0.22505918,0.10663721,1570.0682663446164,1276.1951764985067,2467.2837401210845,66.59033203125
jazz,00038,151.99908088235293,70,0.39278305,0.23967505,0.17700629,0.16786097,0.2465765,0.35933205,0.25523114,0.3614254,0.33932367,0.25212124,0.3142108,0.32244062,-179.57124,124.31078,-29.72733,45.35099,-10.183351,17.75645,-8.799443,12.740393,-10.742957,8.603839,-12.388601,3.3815973,-12.022496,6.5141177,-9.864103,-2.8124743,-5.1197987,-1.2036103,-1.8785408,-5.630647,0.09779999,1775.4348322951068,1554.6236144698594,3216.7741036470416,85.84765625
jazz,00039,99.38401442307692,47,0.28537324,0.23616156,0.18815832,0.2754737,0.2469548,0.32777348,0.20392318,0.22156784,0.3030136,0.21588115,0.24298969,0.22428414,-237.32207,146.84085,-24.419361,64.27134,-10.810476,3.2754412,-1.3197528,2.6961732,5.1424003,0.39442843,9.634404,2.508663,3.1253278,7.7446074,-1.5281179,1.7320493,0.7817119,-2.4450688,4.0195737,-1.9912821,0.082272306,1445.833698023223,1310.931347791607,2723.5671607634863,98.89599609375
jazz,00040,99.38401442307692,49,0.34820032,0.2764874,0.15275867,0.19406343,0.16637655,0.19586529,0.2237233,0.27439094,0.33154273,0.23174742,0.20370787,0.24154212,-179.78761,147.7767,-20.473991,58.618923,-23.796518,2.4591317,-3.1922562,-9.325332,-5.757287,-0.42839426,-8.355326,3.0898447,-6.8534765,-4.390356,-1.1717656,-4.2656474,-0.54991144,-3.582922,1.5008615,-0.60244095,0.13807607,1475.300311710026,1316.8535021237412,2778.407715976653,70.91748046875
